timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
5/31/2019,298000,299339,296800,297060,297060,253,0,1
5/30/2019,300025,301662,300025,300877,300877,188,0,1
5/29/2019,300100,300809.99,298070,299860,299860,393,0,1
5/28/2019,304350,304499.99,301000,301050.01,301050.01,265,0,1
5/24/2019,304540,305000,302850,303000,303000,131,0,1
5/23/2019,303000,304200,300593.39,304115,304115,420,0,1
5/22/2019,305234,306355,304188,304300,304300,122,0,1
5/21/2019,306000,307480.76,305400,306225,306225,164,0,1
5/20/2019,305100,305975,304138,305362,305362,112,0,1
5/17/2019,305450,309023.09,305150,306355,306355,134,0,1
5/16/2019,308000,311000,307690,307936,307936,161,0,1
5/15/2019,306000,307595.43,303475,305580,305580,234,0,1
5/14/2019,310100,312080.93,306666,306850.01,306850.01,308,0,1
5/13/2019,309750,311000,308360,308360,308360,494,0,1
5/10/2019,310850,315910,308601,315500,315500,408,0,1
5/9/2019,313500,314890,308325,314400,314400,415,0,1
5/8/2019,314899.99,324000,312500.01,314750,314750,412,0,1
5/7/2019,316399.9,317754.98,312000,315119.99,315119.99,657,0,1
5/6/2019,322100,322250,317390,320000,320000,609,0,1
5/3/2019,326000,328555,325385,327765.61,327765.61,247,0,1
5/2/2019,325000,326557.34,322860.74,324214,324214,200,0,1
5/1/2019,325700,328012.74,324925.72,325900,325900,272,0,1
4/30/2019,325000,325614.99,322294.35,325080.01,325080.01,204,0,1
4/29/2019,322000,325844.93,322000,324921,324921,396,0,1
4/26/2019,318505.01,321493.84,318420,321000,321000,386,0,1
4/25/2019,314900,319015,314295,318500,318500,261,0,1
4/24/2019,317025,317702.8,315560.52,316000,316000,230,0,1
4/23/2019,313865,317730,313755.58,317684,317684,153,0,1
4/22/2019,313800.01,315309.96,313460,314100,314100,103,0,1
4/18/2019,316620,317003,314610,315330,315330,91,0,1
4/17/2019,318000,318519,314694,316040,316040,127,0,1
4/16/2019,315000,317500,315000,317500,317500,140,0,1
4/15/2019,315000,315345,311570,314500,314500,182,0,1
4/12/2019,311000,317226.01,311000,314250,314250,214,0,1
4/11/2019,308074,310500,306899,309875,309875,183,0,1
4/10/2019,307700,307700,305600,307000,307000,180,0,1
4/9/2019,306820,307380,305600,307380,307380,123,0,1
4/8/2019,307674,308598,306185,307461,307461,128,0,1
4/5/2019,305495.01,308375,305495.01,307776,307776,347,0,1
4/4/2019,305250,307385,305100,306460.95,306460.95,266,0,1
4/3/2019,308000,308240,304600,305750,305750,201,0,1
4/2/2019,307000,307900,305416.86,306000,306000,248,0,1
4/1/2019,302800,307930,302800,307800,307800,361,0,1
3/29/2019,302500,302579,300152,301215,301215,460,0,1
3/28/2019,300049.7,301249.95,298400,301249.95,301249.95,203,0,1
3/27/2019,300851,301480.74,297900,299764,299764,259,0,1
3/26/2019,301425,302018.39,298500,300961.01,300961.01,210,0,1
3/25/2019,301227,303410,297900,299380,299380,320,0,1
3/22/2019,305940,305940,300717.49,301225,301225,311,0,1
3/21/2019,304000,307120,303390.49,307120,307120,169,0,1
3/20/2019,307900,307922.49,304850,305505,305505,217,0,1
3/19/2019,311100,311299,307100,307900,307900,237,0,1
3/18/2019,308140,310393.79,308140,309996,309996,256,0,1
3/15/2019,306440,309170.55,306000,307250,307250,332,0,1
3/14/2019,305360,306555.14,304300,305350,305350,144,0,1
3/13/2019,304500,308026,304355,306300,306300,357,0,1
3/12/2019,304200,305540,303725,304235,304235,243,0,1
3/11/2019,300000,303450.97,300000,303279,303279,203,0,1
3/8/2019,297000,299160.97,295900,299000,299000,241,0,1
3/7/2019,300800,301000,297500,299050,299050,269,0,1
3/6/2019,302300,303547.75,301200,301375,301375,141,0,1
3/5/2019,302825,303100,301300,302600,302600,179,0,1
3/4/2019,304900,307315.23,301200,303400,303400,293,0,1
3/1/2019,304520,306415.72,302999.93,304859.5,304859.5,211,0,1
2/28/2019,303605,303710,301999.99,302200,302200,208,0,1
2/27/2019,302500,303503.03,302100,303000,303000,284,0,1
2/26/2019,303899.99,303899.99,302000,302500,302500,183,0,1
2/25/2019,303050,307500,302000,303300,303300,321,0,1
2/22/2019,305434,305434,300000,302000,302000,405,0,1
2/21/2019,308992,309800,306535,307925,307925,182,0,1
2/20/2019,308375,309500,307500,309500,309500,95,0,1
2/19/2019,307820,309350.05,307295,307315,307315,216,0,1
2/15/2019,307000,308320,305850,308139,308139,231,0,1
2/14/2019,306895,306895,302585,303890,303890,220,0,1
2/13/2019,309650,312140,308025.01,308320,308320,427,0,1
2/12/2019,307899.99,310000,307655,309260,309260,207,0,1
2/11/2019,302375,304930,302350,304884,304884,169,0,1
2/8/2019,301000,301390,297381,300771,300771,241,0,1
2/7/2019,307000,307150,301100,302812.5,302812.5,241,0,1
2/6/2019,310000,310449,307780,308810,308810,118,0,1
2/5/2019,312550,313000,310155.01,310700,310700,364,0,1
2/4/2019,313650,313650,310470,312000,312000,310,0,1
2/1/2019,310005,313960,309965,313875.38,313875.38,378,0,1
1/31/2019,307540,311890,306194.74,311500,311500,477,0,1
1/30/2019,305899.99,311145,304800,309180,309180,318,0,1
1/29/2019,300880,303014.45,300745,303000,303000,216,0,1
1/28/2019,301900,302240,299850,301000.11,301000.11,376,0,1
1/25/2019,304561,306950,303265,303531,303531,248,0,1
1/24/2019,300035,302100,299740,301680,301680,239,0,1
1/23/2019,300725,301850,298000,301835,301835,186,0,1
1/22/2019,305000,307305,298794.45,300531,300531,253,0,1
1/18/2019,301397.5,306725,300603,306500.1,306500.1,391,0,1
1/17/2019,297000,299075,294970,297547,297547,200,0,1
1/16/2019,296300,299300,295811,295811,295811,726,0,1
1/15/2019,294180,295879.82,293009.45,295000,295000,452,0,1
1/14/2019,291750,294630.82,291650,292371,292371,479,0,1
1/11/2019,293750,294300,292000,293980,293980,509,0,1
